ISO_Code,Year,RGDP Per Capita Lag
BOL,1990-01-01,2251.0
BIH,1990-01-01,2303.0
BWA,1990-01-01,4031.0
BRA,1990-01-01,5207.0
BRN,1990-01-01,
BGR,1990-01-01,11787.0
BFA,1990-01-01,1548.0
BDI,1990-01-01,1250.0
KHM,1990-01-01,1063.0
CMR,1990-01-01,2965.0
CAN,1990-01-01,27219.0
CPV,1990-01-01,1901.0
CAF,1990-01-01,1214.0
TCD,1990-01-01,977.0
CHL,1990-01-01,6006.0
CHN,1990-01-01,2310.0
COL,1990-01-01,6331.0
COD,1990-01-01,1720.0
COG,1990-01-01,4081.0
CRI,1990-01-01,7245.0
CIV,1990-01-01,3315.0
HRV,1990-01-01,16136.0
CYP,1990-01-01,16021.0
CZE,1990-01-01,18409.0
DNK,1990-01-01,22087.0
DOM,1990-01-01,4805.0
ECU,1990-01-01,5358.0
EGY,1990-01-01,4326.0
SLV,1990-01-01,2633.0
EST,1990-01-01,9780.0
ETH,1990-01-01,940.0
FJI,1990-01-01,
FIN,1990-01-01,20173.0
FRA,1990-01-01,20830.0
GAB,1990-01-01,11719.0
GMB,1990-01-01,2323.0
GEO,1990-01-01,13282.0
DEU,1990-01-01,21377.0
GHA,1990-01-01,1650.0
GRC,1990-01-01,13302.0
GTM,1990-01-01,3404.0
GIN,1990-01-01,1243.0
GNB,1990-01-01,1244.0
GUY,1990-01-01,
HTI,1990-01-01,2638.0
HND,1990-01-01,2914.0
HKG,1990-01-01,18111.0
HUN,1990-01-01,10937.0
ISL,1990-01-01,27171.0
IND,1990-01-01,1021.0
IDN,1990-01-01,2578.0
IRN,1990-01-01,6273.0
IRQ,1990-01-01,11435.0
IRL,1990-01-01,12874.0
ISR,1990-01-01,17976.0
ITA,1990-01-01,19859.0
JAM,1990-01-01,3515.0
JPN,1990-01-01,19017.0
JOR,1990-01-01,4761.0
KAZ,1990-01-01,11004.0
KEN,1990-01-01,2078.0
KOR,1990-01-01,7322.0
KWT,1990-01-01,39503.0
KGZ,1990-01-01,6442.0
LAO,1990-01-01,1248.0
LVA,1990-01-01,12433.0
LBN,1990-01-01,11305.0
LSO,1990-01-01,1212.0
LBR,1990-01-01,857.0
LBY,1990-01-01,29251.0
LTU,1990-01-01,11398.0
LUX,1990-01-01,23644.0
MKD,1990-01-01,8560.0
MDG,1990-01-01,1210.0
MWI,1990-01-01,1274.0
MYS,1990-01-01,7273.0
MLI,1990-01-01,742.0
MLT,1990-01-01,10138.0
MRT,1990-01-01,1767.0
MUS,1990-01-01,6728.0
MEX,1990-01-01,10293.0
MDA,1990-01-01,4083.0
MNG,1990-01-01,2167.0
MNE,1990-01-01,13889.0
MAR,1990-01-01,4424.0
MOZ,1990-01-01,373.0
MMR,1990-01-01,1221.0
NAM,1990-01-01,4262.0
NPL,1990-01-01,916.0
NLD,1990-01-01,22315.0
NZL,1990-01-01,17468.0
NIC,1990-01-01,3093.0
NER,1990-01-01,972.0
NGA,1990-01-01,4961.0
NOR,1990-01-01,28722.0
OMN,1990-01-01,14610.0
PAK,1990-01-01,2259.0
PAN,1990-01-01,5744.0
PNG,1990-01-01,
PRY,1990-01-01,3553.0
PER,1990-01-01,3566.0
PHL,1990-01-01,2679.0
POL,1990-01-01,7396.0
PRT,1990-01-01,9784.0
QAT,1990-01-01,48123.0
ROU,1990-01-01,6896.0
RUS,1990-01-01,18435.0
RWA,1990-01-01,1067.0
SAU,1990-01-01,26203.0
SEN,1990-01-01,1967.0
SRB,1990-01-01,8135.0
SYC,1990-01-01,10986.0
SLE,1990-01-01,1558.0
SGP,1990-01-01,11342.0
SVK,1990-01-01,14361.0
SVN,1990-01-01,19044.0
ZAF,1990-01-01,8100.0
ESP,1990-01-01,11538.0
LKA,1990-01-01,2582.0
SDN,1990-01-01,1721.0
SUR,1990-01-01,
SWZ,1990-01-01,3177.0
SWE,1990-01-01,22781.0
CHE,1990-01-01,30172.0
SYR,1990-01-01,4989.0
TWN,1990-01-01,11874.0
TJK,1990-01-01,5664.0
TZA,1990-01-01,2151.0
THA,1990-01-01,3881.0
TLS,1990-01-01,
TGO,1990-01-01,1402.0
TTO,1990-01-01,14081.0
TUN,1990-01-01,4591.0
TUR,1990-01-01,8391.0
UGA,1990-01-01,906.0
UKR,1990-01-01,10395.0
ARE,1990-01-01,
GBR,1990-01-01,20712.0
USA,1990-01-01,33024.0
URY,1990-01-01,7631.0
VEN,1990-01-01,8835.0
VNM,1990-01-01,1146.0
YEM,1990-01-01,2700.0
ZMB,1990-01-01,1770.0
ZWE,1990-01-01,3615.0
ALB,1985-01-01,3501.0
DZA,1985-01-01,11630.0
AGO,1985-01-01,3120.0
ARG,1985-01-01,14431.0
ARM,1985-01-01,6139.0
AUS,1985-01-01,22883.0
AUT,1985-01-01,18019.0
AZE,1985-01-01,8939.0
BHS,1985-01-01,
BHR,1985-01-01,17779.0
BGD,1985-01-01,1139.0
BRB,1985-01-01,9801.0
BLR,1985-01-01,10638.0
BEL,1985-01-01,22057.0
BLZ,1985-01-01,
BEN,1985-01-01,1842.0
BTN,1985-01-01,
BOL,1985-01-01,2229.0
BIH,1985-01-01,2207.0
BWA,1985-01-01,2315.0
BRA,1985-01-01,5052.0
BRN,1985-01-01,
BGR,1985-01-01,10591.0
BFA,1985-01-01,1608.0
BDI,1985-01-01,1157.0
KHM,1985-01-01,923.0
CMR,1985-01-01,1694.0
CAN,1985-01-01,24988.0
CPV,1985-01-01,1633.0
CAF,1985-01-01,1044.0
TCD,1985-01-01,888.0
CHL,1985-01-01,7041.0
CHN,1985-01-01,1690.0
COL,1985-01-01,6825.0
COD,1985-01-01,1782.0
COG,1985-01-01,2888.0
CRI,1985-01-01,8012.0
CIV,1985-01-01,3136.0
HRV,1985-01-01,16281.0
CYP,1985-01-01,13256.0
CZE,1985-01-01,17665.0
DNK,1985-01-01,21444.0
DOM,1985-01-01,3969.0
ECU,1985-01-01,5826.0
EGY,1985-01-01,3591.0
SLV,1985-01-01,2754.0
EST,1985-01-01,8895.0
ETH,1985-01-01,1105.0
FJI,1985-01-01,
FIN,1985-01-01,19372.0
FRA,1985-01-01,22713.0
GAB,1985-01-01,14267.0
GMB,1985-01-01,2241.0
GEO,1985-01-01,10075.0
DEU,1985-01-01,22053.0
GHA,1985-01-01,1963.0
GRC,1985-01-01,12461.0
GTM,1985-01-01,3793.0
GIN,1985-01-01,1427.0
GNB,1985-01-01,1267.0
GUY,1985-01-01,
HTI,1985-01-01,3065.0
HND,1985-01-01,3168.0
HKG,1985-01-01,16216.0
HUN,1985-01-01,11289.0
ISL,1985-01-01,26385.0
IND,1985-01-01,1143.0
IDN,1985-01-01,2578.0
IRN,1985-01-01,5817.0
IRQ,1985-01-01,17447.0
IRL,1985-01-01,12342.0
ISR,1985-01-01,16590.0
ITA,1985-01-01,20460.0
JAM,1985-01-01,4128.0
JPN,1985-01-01,20408.0
JOR,1985-01-01,4681.0
KAZ,1985-01-01,11342.0
KEN,1985-01-01,2033.0
KOR,1985-01-01,5645.0
KWT,1985-01-01,74728.0
KGZ,1985-01-01,6709.0
LAO,1985-01-01,931.0
LVA,1985-01-01,11968.0
LBN,1985-01-01,8531.0
LSO,1985-01-01,1119.0
LBR,1985-01-01,1118.0
LBY,1985-01-01,41973.0
LTU,1985-01-01,10923.0
LUX,1985-01-01,24031.0
MKD,1985-01-01,8564.0
MDG,1985-01-01,1092.0
MWI,1985-01-01,945.0
MYS,1985-01-01,7011.0
MLI,1985-01-01,638.0
MLT,1985-01-01,8911.0
MRT,1985-01-01,1961.0
MUS,1985-01-01,5796.0
MEX,1985-01-01,11236.0
MDA,1985-01-01,3944.0
MNG,1985-01-01,1722.0
MNE,1985-01-01,14223.0
MAR,1985-01-01,4234.0
MOZ,1985-01-01,459.0
MMR,1985-01-01,1031.0
NAM,1985-01-01,5287.0
NPL,1985-01-01,745.0
NLD,1985-01-01,24131.0
NZL,1985-01-01,15870.0
NIC,1985-01-01,3028.0
NER,1985-01-01,1497.0
NGA,1985-01-01,6414.0
NOR,1985-01-01,27206.0
OMN,1985-01-01,11444.0
PAK,1985-01-01,1898.0
PAN,1985-01-01,5569.0
PNG,1985-01-01,
PRY,1985-01-01,3517.0
PER,1985-01-01,3900.0
PHL,1985-01-01,3043.0
POL,1985-01-01,6221.0
PRT,1985-01-01,10242.0
QAT,1985-01-01,202714.0
ROU,1985-01-01,6165.0
RUS,1985-01-01,18034.0
RWA,1985-01-01,1058.0
SAU,1985-01-01,32675.0
SEN,1985-01-01,1515.0
SRB,1985-01-01,8049.0
SYC,1985-01-01,12069.0
SLE,1985-01-01,1754.0
SGP,1985-01-01,9287.0
SVK,1985-01-01,
SVN,1985-01-01,19494.0
ZAF,1985-01-01,8871.0
ESP,1985-01-01,13352.0
LKA,1985-01-01,2130.0
SDN,1985-01-01,1901.0
SUR,1985-01-01,
SWZ,1985-01-01,2457.0
SWE,1985-01-01,20491.0
CHE,1985-01-01,27929.0
SYR,1985-01-01,5360.0
TWN,1985-01-01,9615.0
TJK,1985-01-01,6067.0
TZA,1985-01-01,2159.0
THA,1985-01-01,3327.0
TLS,1985-01-01,
TGO,1985-01-01,1847.0
TTO,1985-01-01,17614.0
TUN,1985-01-01,4275.0
TUR,1985-01-01,6921.0
UGA,1985-01-01,940.0
UKR,1985-01-01,9376.0
ARE,1985-01-01,
GBR,1985-01-01,20593.0
USA,1985-01-01,29613.0
URY,1985-01-01,9825.0
VEN,1985-01-01,11355.0
VNM,1985-01-01,1076.0
YEM,1985-01-01,2652.0
ZMB,1985-01-01,1462.0
ZWE,1985-01-01,4003.0
ALB,1980-01-01,3363.0
DZA,1980-01-01,9525.0
AGO,1980-01-01,3246.0
ARG,1980-01-01,13953.0
ARM,1980-01-01,
AUS,1980-01-01,20864.0
AUT,1980-01-01,16305.0
AZE,1980-01-01,
BHS,1980-01-01,
BHR,1980-01-01,20564.0
BGD,1980-01-01,1004.0
BRB,1980-01-01,12798.0
BLR,1980-01-01,
BEL,1980-01-01,18421.0
BLZ,1980-01-01,
BEN,1980-01-01,1683.0
BTN,1980-01-01,
BOL,1980-01-01,2162.0
BIH,1980-01-01,1758.0
BWA,1980-01-01,2278.0
BRA,1980-01-01,4639.0
BRN,1980-01-01,
BGR,1980-01-01,10659.0
BFA,1980-01-01,1497.0
BDI,1980-01-01,1013.0
KHM,1980-01-01,630.0
CMR,1980-01-01,1523.0
CAN,1980-01-01,22291.0
CPV,1980-01-01,1474.0
CAF,1980-01-01,1235.0
TCD,1980-01-01,1448.0
CHL,1980-01-01,5384.0
CHN,1980-01-01,1425.0
COL,1980-01-01,5747.0
COD,1980-01-01,1870.0
COG,1980-01-01,2262.0
CRI,1980-01-01,6670.0
CIV,1980-01-01,2803.0
HRV,1980-01-01,12678.0
CYP,1980-01-01,6279.0
CZE,1980-01-01,15687.0
DNK,1980-01-01,19614.0
DOM,1980-01-01,3535.0
ECU,1980-01-01,4716.0
EGY,1980-01-01,2443.0
SLV,1980-01-01,2613.0
EST,1980-01-01,
ETH,1980-01-01,1039.0
FJI,1980-01-01,
FIN,1980-01-01,16657.0
FRA,1980-01-01,19599.0
GAB,1980-01-01,11678.0
GMB,1980-01-01,2621.0
GEO,1980-01-01,
DEU,1980-01-01,18839.0
GHA,1980-01-01,2261.0
GRC,1980-01-01,11074.0
GTM,1980-01-01,3237.0
GIN,1980-01-01,1501.0
GNB,1980-01-01,1553.0
GUY,1980-01-01,
HTI,1980-01-01,2566.0
HND,1980-01-01,2642.0
HKG,1980-01-01,11432.0
HUN,1980-01-01,7610.0
ISL,1980-01-01,21573.0
IND,1980-01-01,1362.0
IDN,1980-01-01,1977.0
IRN,1980-01-01,8640.0
IRQ,1980-01-01,14458.0
IRL,1980-01-01,9933.0
ISR,1980-01-01,16094.0
ITA,1980-01-01,14703.0
JAM,1980-01-01,6131.0
JPN,1980-01-01,15703.0
JOR,1980-01-01,2793.0
KAZ,1980-01-01,
KEN,1980-01-01,1912.0
KOR,1980-01-01,5146.0
KWT,1980-01-01,93429.0
KGZ,1980-01-01,
LAO,1980-01-01,886.0
LVA,1980-01-01,
LBN,1980-01-01,10247.0
LSO,1980-01-01,987.0
LBR,1980-01-01,1129.0
LBY,1980-01-01,32997.0
LTU,1980-01-01,
LUX,1980-01-01,21434.0
MKD,1980-01-01,6977.0
MDG,1980-01-01,1178.0
MWI,1980-01-01,1135.0
MYS,1980-01-01,5014.0
MLI,1980-01-01,689.0
MLT,1980-01-01,5732.0
MRT,1980-01-01,2030.0
MUS,1980-01-01,4749.0
MEX,1980-01-01,8504.0
MDA,1980-01-01,
MNG,1980-01-01,1390.0
MNE,1980-01-01,9810.0
MAR,1980-01-01,3412.0
MOZ,1980-01-01,548.0
MMR,1980-01-01,863.0
NAM,1980-01-01,5406.0
NPL,1980-01-01,745.0
NLD,1980-01-01,21375.0
NZL,1980-01-01,16594.0
NIC,1980-01-01,3791.0
NER,1980-01-01,1143.0
NGA,1980-01-01,6252.0
NOR,1980-01-01,20639.0
OMN,1980-01-01,10693.0
PAK,1980-01-01,1638.0
PAN,1980-01-01,5110.0
PNG,1980-01-01,
PRY,1980-01-01,2285.0
PER,1980-01-01,3979.0
PHL,1980-01-01,2681.0
POL,1980-01-01,7686.0
PRT,1980-01-01,8585.0
QAT,1980-01-01,208740.0
ROU,1980-01-01,4838.0
RUS,1980-01-01,16498.0
RWA,1980-01-01,876.0
SAU,1980-01-01,31164.0
SEN,1980-01-01,1752.0
SRB,1980-01-01,6378.0
SYC,1980-01-01,11652.0
SLE,1980-01-01,1935.0
SGP,1980-01-01,6556.0
SVK,1980-01-01,
SVN,1980-01-01,15857.0
ZAF,1980-01-01,8533.0
ESP,1980-01-01,11329.0
LKA,1980-01-01,1778.0
SDN,1980-01-01,1729.0
SUR,1980-01-01,
SWZ,1980-01-01,2637.0
SWE,1980-01-01,20161.0
CHE,1980-01-01,24334.0
SYR,1980-01-01,4771.0
TWN,1980-01-01,6320.0
TJK,1980-01-01,
TZA,1980-01-01,2363.0
THA,1980-01-01,2569.0
TLS,1980-01-01,
TGO,1980-01-01,1630.0
TTO,1980-01-01,13077.0
TUN,1980-01-01,3552.0
TUR,1980-01-01,7021.0
UGA,1980-01-01,1293.0
UKR,1980-01-01,
ARE,1980-01-01,
GBR,1980-01-01,16745.0
USA,1980-01-01,25956.0
URY,1980-01-01,8076.0
VEN,1980-01-01,11126.0
VNM,1980-01-01,924.0
YEM,1980-01-01,2065.0
ZMB,1980-01-01,2059.0
ZWE,1980-01-01,4142.0
ALB,1975-01-01,2957.0
DZA,1975-01-01,6334.0
AGO,1975-01-01,
ARG,1975-01-01,12259.0
ARM,1975-01-01,
AUS,1975-01-01,19990.0
AUT,1975-01-01,13523.0
AZE,1975-01-01,
BHS,1975-01-01,
BHR,1975-01-01,14161.0
BGD,1975-01-01,1380.0
BRB,1975-01-01,13394.0
BLR,1975-01-01,
BEL,1975-01-01,15724.0
BLZ,1975-01-01,
BEN,1975-01-01,1752.0
BTN,1975-01-01,
BOL,1975-01-01,1759.0
BIH,1975-01-01,1424.0
BWA,1975-01-01,1489.0
BRA,1975-01-01,3275.0
BRN,1975-01-01,
BGR,1975-01-01,8447.0
BFA,1975-01-01,1865.0
BDI,1975-01-01,1067.0
KHM,1975-01-01,742.0
CMR,1975-01-01,1359.0
CAN,1975-01-01,18849.0
CPV,1975-01-01,1639.0
CAF,1975-01-01,1435.0
TCD,1975-01-01,1337.0
CHL,1975-01-01,6702.0
CHN,1975-01-01,1291.0
COL,1975-01-01,4209.0
COD,1975-01-01,2266.0
COG,1975-01-01,1647.0
CRI,1975-01-01,5829.0
CIV,1975-01-01,3013.0
HRV,1975-01-01,10038.0
CYP,1975-01-01,9270.0
CZE,1975-01-01,12527.0
DNK,1975-01-01,18504.0
DOM,1975-01-01,2408.0
ECU,1975-01-01,3778.0
EGY,1975-01-01,2137.0
SLV,1975-01-01,2249.0
EST,1975-01-01,
ETH,1975-01-01,1014.0
FJI,1975-01-01,
FIN,1975-01-01,14416.0
FRA,1975-01-01,16740.0
GAB,1975-01-01,7060.0
GMB,1975-01-01,2660.0
GEO,1975-01-01,
DEU,1975-01-01,16581.0
GHA,1975-01-01,2633.0
GRC,1975-01-01,8925.0
GTM,1975-01-01,2875.0
GIN,1975-01-01,1492.0
GNB,1975-01-01,1464.0
GUY,1975-01-01,
HTI,1975-01-01,2328.0
HND,1975-01-01,2390.0
HKG,1975-01-01,9840.0
HUN,1975-01-01,7039.0
ISL,1975-01-01,16320.0
IND,1975-01-01,1234.0
IDN,1975-01-01,1356.0
IRN,1975-01-01,6173.0
IRQ,1975-01-01,8192.0
IRL,1975-01-01,8597.0
ISR,1975-01-01,12803.0
ITA,1975-01-01,12644.0
JAM,1975-01-01,6213.0
JPN,1975-01-01,12904.0
JOR,1975-01-01,2828.0
KAZ,1975-01-01,
KEN,1975-01-01,1701.0
KOR,1975-01-01,2568.0
KWT,1975-01-01,
KGZ,1975-01-01,
LAO,1975-01-01,758.0
LVA,1975-01-01,
LBN,1975-01-01,12172.0
LSO,1975-01-01,799.0
LBR,1975-01-01,1239.0
LBY,1975-01-01,31646.0
LTU,1975-01-01,
LUX,1975-01-01,23546.0
MKD,1975-01-01,5662.0
MDG,1975-01-01,1342.0
MWI,1975-01-01,938.0
MYS,1975-01-01,3636.0
MLI,1975-01-01,944.0
MLT,1975-01-01,3885.0
MRT,1975-01-01,1791.0
MUS,1975-01-01,4579.0
MEX,1975-01-01,6214.0
MDA,1975-01-01,
MNG,1975-01-01,1210.0
MNE,1975-01-01,8644.0
MAR,1975-01-01,3012.0
MOZ,1975-01-01,750.0
MMR,1975-01-01,862.0
NAM,1975-01-01,5443.0
NPL,1975-01-01,777.0
NLD,1975-01-01,17514.0
NZL,1975-01-01,15424.0
NIC,1975-01-01,3381.0
NER,1975-01-01,1511.0
NGA,1975-01-01,4549.0
NOR,1975-01-01,13333.0
OMN,1975-01-01,7948.0
PAK,1975-01-01,1627.0
PAN,1975-01-01,4504.0
PNG,1975-01-01,
PRY,1975-01-01,1801.0
PER,1975-01-01,3439.0
PHL,1975-01-01,2196.0
POL,1975-01-01,5683.0
PRT,1975-01-01,7396.0
QAT,1975-01-01,
ROU,1975-01-01,3581.0
RUS,1975-01-01,13645.0
RWA,1975-01-01,917.0
SAU,1975-01-01,16190.0
SEN,1975-01-01,2027.0
SRB,1975-01-01,4890.0
SYC,1975-01-01,6319.0
SLE,1975-01-01,2154.0
SGP,1975-01-01,4540.0
SVK,1975-01-01,
SVN,1975-01-01,11800.0
ZAF,1975-01-01,7916.0
ESP,1975-01-01,9218.0
LKA,1975-01-01,1744.0
SDN,1975-01-01,1740.0
SUR,1975-01-01,
SWZ,1975-01-01,2082.0
SWE,1975-01-01,18133.0
CHE,1975-01-01,22883.0
SYR,1975-01-01,3273.0
TWN,1975-01-01,4420.0
TJK,1975-01-01,
TZA,1975-01-01,2072.0
THA,1975-01-01,2251.0
TLS,1975-01-01,
TGO,1975-01-01,1698.0
TTO,1975-01-01,10628.0
TUN,1975-01-01,2653.0
TUR,1975-01-01,4837.0
UGA,1975-01-01,1449.0
UKR,1975-01-01,
ARE,1975-01-01,
GBR,1975-01-01,15715.0
USA,1975-01-01,23958.0
URY,1975-01-01,7850.0
VEN,1975-01-01,7943.0
VNM,1975-01-01,994.0
YEM,1975-01-01,1424.0
ZMB,1975-01-01,2031.0
ZWE,1975-01-01,3448.0
ALB,1970-01-01,
DZA,1970-01-01,
AGO,1970-01-01,
ARG,1970-01-01,
ARM,1970-01-01,
AUS,1970-01-01,
AUT,1970-01-01,
AZE,1970-01-01,
BHS,1970-01-01,
BHR,1970-01-01,
BGD,1970-01-01,
BRB,1970-01-01,
BLR,1970-01-01,
BEL,1970-01-01,
BLZ,1970-01-01,
BEN,1970-01-01,
BTN,1970-01-01,
BOL,1970-01-01,
BIH,1970-01-01,
BWA,1970-01-01,
BRA,1970-01-01,
BRN,1970-01-01,
BGR,1970-01-01,
BFA,1970-01-01,
BDI,1970-01-01,
KHM,1970-01-01,
CMR,1970-01-01,
CAN,1970-01-01,
CPV,1970-01-01,
CAF,1970-01-01,
TCD,1970-01-01,
CHL,1970-01-01,
CHN,1970-01-01,
COL,1970-01-01,
COD,1970-01-01,
COG,1970-01-01,
CRI,1970-01-01,
CIV,1970-01-01,
HRV,1970-01-01,
CYP,1970-01-01,
CZE,1970-01-01,
DNK,1970-01-01,
DOM,1970-01-01,
ECU,1970-01-01,
EGY,1970-01-01,
SLV,1970-01-01,
EST,1970-01-01,
ETH,1970-01-01,
FJI,1970-01-01,
FIN,1970-01-01,
FRA,1970-01-01,
GAB,1970-01-01,
GMB,1970-01-01,
GEO,1970-01-01,
DEU,1970-01-01,
GHA,1970-01-01,
GRC,1970-01-01,
GTM,1970-01-01,
GIN,1970-01-01,
GNB,1970-01-01,
GUY,1970-01-01,
HTI,1970-01-01,
HND,1970-01-01,
HKG,1970-01-01,
HUN,1970-01-01,
ISL,1970-01-01,
IND,1970-01-01,
IDN,1970-01-01,
IRN,1970-01-01,
IRQ,1970-01-01,
IRL,1970-01-01,
ISR,1970-01-01,
ITA,1970-01-01,
JAM,1970-01-01,
JPN,1970-01-01,
JOR,1970-01-01,
KAZ,1970-01-01,
KEN,1970-01-01,
KOR,1970-01-01,
KWT,1970-01-01,
KGZ,1970-01-01,
LAO,1970-01-01,
LVA,1970-01-01,
LBN,1970-01-01,
LSO,1970-01-01,
LBR,1970-01-01,
LBY,1970-01-01,
LTU,1970-01-01,
LUX,1970-01-01,
MKD,1970-01-01,
MDG,1970-01-01,
MWI,1970-01-01,
MYS,1970-01-01,
MLI,1970-01-01,
MLT,1970-01-01,
MRT,1970-01-01,
MUS,1970-01-01,
MEX,1970-01-01,
MDA,1970-01-01,
MNG,1970-01-01,
MNE,1970-01-01,
MAR,1970-01-01,
MOZ,1970-01-01,
MMR,1970-01-01,
NAM,1970-01-01,
NPL,1970-01-01,
NLD,1970-01-01,
NZL,1970-01-01,
NIC,1970-01-01,
NER,1970-01-01,
NGA,1970-01-01,
NOR,1970-01-01,
OMN,1970-01-01,
PAK,1970-01-01,
PAN,1970-01-01,
PNG,1970-01-01,
PRY,1970-01-01,
PER,1970-01-01,
PHL,1970-01-01,
POL,1970-01-01,
PRT,1970-01-01,
QAT,1970-01-01,
ROU,1970-01-01,
RUS,1970-01-01,
RWA,1970-01-01,
SAU,1970-01-01,
SEN,1970-01-01,
SRB,1970-01-01,
SYC,1970-01-01,
SLE,1970-01-01,
SGP,1970-01-01,
SVK,1970-01-01,
SVN,1970-01-01,
ZAF,1970-01-01,
ESP,1970-01-01,
LKA,1970-01-01,
SDN,1970-01-01,
SUR,1970-01-01,
SWZ,1970-01-01,
SWE,1970-01-01,
CHE,1970-01-01,
SYR,1970-01-01,
TWN,1970-01-01,
TJK,1970-01-01,
TZA,1970-01-01,
THA,1970-01-01,
TLS,1970-01-01,
TGO,1970-01-01,
TTO,1970-01-01,
TUN,1970-01-01,
TUR,1970-01-01,
UGA,1970-01-01,
UKR,1970-01-01,
ARE,1970-01-01,
GBR,1970-01-01,
USA,1970-01-01,
URY,1970-01-01,
VEN,1970-01-01,
VNM,1970-01-01,
YEM,1970-01-01,
ZMB,1970-01-01,
ZWE,1970-01-01,
